company,segment,cost_center,account,ico,location,journal_name,period,type,tran_type,Entry Type,USD Amt
C25,43,1953,14450,3323,AAA,CIP Adjustment USD,Feb,Employee,Transfers,Subledger,1203341
B1,28,1965,14450,7707,AAA,CIP Addition USD,Feb,Rent,Additions,Subledger,1197694
B22,30,1915,14450,8594,AAA,CIP Addition MXN,Feb,Services,Additions,Subledger,1193601
B22,32,1953,14450,436,AAA,CIP Adjustment USD,Feb,Employee,Transfers,Subledger,1155942
B22,62,1915,14450,2523,AAA,CIP Addition USD,Feb,Training,Additions,Subledger,1154312
C25,100,1952,14450,5407,AAA,CIP Adjustment USD,Feb,Services,Transfers,Subledger,1152700
B1,59,1915,14450,527,AAA,CIP Addition USD,Feb,Rent,Additions,Subledger,1135622
B24,71,1953,14450,758,AAA,CIP Adjustment USD,Feb,Employee,Adjustment,Subledger,1120371
B1,46,1953,14450,7785,AAA,CIP Addition USD,Feb,Insurance,Additions,Subledger,1119200
B1,91,5,14450,3468,AAA,Research Development  DNA US Rebate CIP SOCF correction RCL BMYCAPX RECL Rebates USD,Feb,Office,Additions,Manual,1113312
B1,78,1953,14450,2096,AAA,CIP Adjustment USD,Feb,Insurance,Adjustment,Subledger,1101690
C25,69,1953,14450,1280,AAA,CIP Adjustment JPY,Feb,Office,Transfers,Subledger,1092734
A0,99,1932,14450,9929,BAH,CIP Addition USD,Feb,Software,Additions,Subledger,1067259
B24,35,1953,14450,3434,AZA,CIP Addition USD,Feb,Services,Additions,Subledger,1062760
B23,36,1953,14450,2738,BAH,CIP Addition USD,Feb,Rent,Additions,Subledger,1060000
B24,49,1953,14450,7287,BAH,CIP Addition USD,Feb,Training,Additions,Subledger,1060000
A0,51,1953,14450,7105,BAH,CIP Addition USD,Feb,Training,Additions,Subledger,1059714
B22,36,1953,14450,3634,BAH,CIP Addition USD,Feb,Services,Additions,Subledger,1040494
B22,65,1953,14450,8313,BAH,CIP Adjustment USD,Feb,Employee,Transfers,Subledger,1034343
A0,29,1953,14450,7535,BAH,CIP Addition USD,Feb,Travel,Additions,Subledger,1034212
B1,59,1953,14450,3012,BAH,CIP Addition USD,Feb,Travel,Additions,Subledger,1030957
B22,41,1952,14450,1639,AAA,CIP Addition USD,Feb,Travel,Additions,Subledger,1029162
B23,12,1953,14450,3736,AAA,CIP Adjustment USD,Feb,Travel,Transfers,Subledger,1020946
B1,59,1953,14450,3927,BAH,CIP Addition EUR,Feb,Services,Additions,Subledger,1012415
B1,76,1915,14450,1042,BAH,CIP Addition USD,Feb,Office,Additions,Subledger,1010222
B1,67,1953,14450,3701,BAH,CIP Adjustment USD,Feb,Rent,Adjustment,Subledger,997320
B24,74,1915,14450,1278,BAH,CIP Addition MXN,Feb,Services,Additions,Subledger,959356
B24,93,1932,14450,5340,BAH,CIP Addition USD,Feb,Services,Additions,Subledger,950626
B22,54,1953,14450,6442,BAH,CIP Addition USD,Feb,Travel,Additions,Subledger,937000
C25,15,1953,14450,5488,BAH,CIP Adjustment USD,Feb,Services,Transfers,Subledger,935921
B22,81,1953,14450,9574,BAH,CIP Adjustment USD,Feb,Services,Transfers,Subledger,930514
A0,14,1953,14450,8702,BAH,CIP Adjustment USD,Feb,Marketing,Transfers,Subledger,922505
B23,66,1915,14450,5772,BAH,CIP Addition MXN,Feb,Software,Additions,Subledger,920730
B24,18,1953,14450,5029,BAH,CIP Addition USD,Feb,Office,Additions,Subledger,920027
B24,79,1915,14450,8150,BAH,CIP Addition MXN,Feb,Marketing,Additions,Subledger,914017
B24,46,1953,14450,6481,BAH,CIP Addition USD,Feb,Services,Additions,Subledger,911322
B22,35,1952,14450,2350,BJS,CIP Addition AUD,Feb,Insurance,Additions,Subledger,792070
C25,74,1953,14450,1215,BJS,CIP Adjustment USD,Feb,Rent,Transfers,Subledger,773201
A0,94,1915,14450,3905,BJS,CIP Addition MXN,Feb,Training,Additions,Subledger,772497
B1,25,1953,14450,1736,BJS,CIP Addition USD,Feb,Marketing,Additions,Subledger,759240
B23,45,1953,14450,946,BJS,CIP Adjustment USD,Feb,Insurance,Adjustment,Subledger,755137
B1,37,1952,14450,2957,BJS,CIP Adjustment THB,Feb,Employee,Transfers,Subledger,750116
A0,15,5,14450,4506,BJS,Oracle reval,Feb,Office,,Manual,749462
B24,42,1932,14450,3766,BJS,CIP Addition USD,Feb,Services,Additions,Subledger,746922
B1,32,1953,14450,8982,BJS,CIP Adjustment USD,Feb,Insurance,Transfers,Subledger,743265
B22,53,1953,14450,5370,BJS,CIP Addition USD,Feb,Marketing,Additions,Subledger,742633
B22,19,1953,14450,2916,BJS,CIP Addition SGD,Feb,Insurance,Additions,Subledger,736243
B1,38,1953,14450,2745,BJS,CIP Adjustment THB,Feb,Marketing,Transfers,Subledger,735967
B22,63,1953,14450,1890,BJS,CIP Addition USD,Feb,Rent,Additions,Subledger,731325
B24,16,1915,14450,5721,BJS,CIP Addition MXN,Feb,Insurance,Additions,Subledger,727720
B24,42,1965,14450,4813,BJS,CIP Addition GBP,Feb,Employee,Additions,Subledger,727157
B24,66,1953,14450,7455,BJS,CIP Adjustment USD,Feb,Training,Transfers,Subledger,726339
B1,55,1915,14450,607,BJS,CIP Addition THB,Feb,Travel,Additions,Subledger,725994
B23,97,1952,14450,6999,BJS,CIP Adjustment MYR,Feb,Training,Adjustment,Subledger,724254
A0,66,1953,14450,2784,BJS,CIP Adjustment EUR,Feb,Employee,Adjustment,Subledger,721999
B1,65,1953,14450,8167,BJS,CIP Adjustment USD,Feb,Travel,Transfers,Subledger,720712
B24,59,1915,14450,3433,BJS,CIP Addition THB,Feb,Training,Additions,Subledger,704352
B24,34,1915,14450,5277,BKK,CIP Addition THB,Feb,Office,Additions,Subledger,699215
B24,67,1953,14450,2252,BKK,CIP Adjustment USD,Feb,Training,Transfers,Subledger,695022
A0,23,1932,14450,6096,BKK,CIP Addition GBP,Feb,Employee,Additions,Subledger,692029
C25,50,1953,14450,3134,BKK,CIP Adjustment USD,Feb,Rent,Transfers,Subledger,679933
B24,61,1965,14450,9078,BKK,CIP Addition AUD,Feb,Employee,Additions,Subledger,672622
B1,82,1953,14450,4431,BKK,CIP Addition USD,Feb,Marketing,Additions,Subledger,672245
C25,74,1915,14450,2210,BKK,CIP Addition THB,Feb,Travel,Additions,Subledger,669724
B23,28,1953,14450,3262,BKK,CIP Addition EUR,Feb,Services,Additions,Subledger,666329
B24,21,1953,14450,1420,BKK,CIP Addition USD,Feb,Travel,Additions,Subledger,665062
B22,84,1915,14450,966,BKK,CIP Addition THB,Feb,Travel,Additions,Subledger,662470
C25,68,1992,14450,2980,BKK,CIP Addition SGD,Feb,Travel,Additions,Subledger,660422
B1,37,1953,14450,6193,BKK,CIP Adjustment USD,Feb,Rent,Transfers,Subledger,660206
B22,40,1953,14450,4792,BKK,BMY CapexAdvanceReclass Accrual INR,Feb,Rent,Additions,Manual,642200
B22,64,1953,14450,1906,BKK,CIP Addition USD,Feb,Office,Additions,Subledger,640330
C25,77,1953,14450,3506,BKK,CIP Adjustment THB,Feb,Insurance,Transfers,Subledger,637475
C25,100,1953,14450,5818,BKK,CIP Adjustment USD,Feb,Software,Transfers,Subledger,637422
A0,60,1952,14450,350,BKK,CIP Addition GBP,Feb,Software,Additions,Subledger,635667
B23,64,1953,14450,9876,BKK,CIP Addition EUR,Feb,Insurance,Additions,Subledger,634940
B24,17,1915,14450,3942,BKK,CIP Addition USD,Feb,Insurance,Additions,Subledger,632226
B24,92,1915,14450,1819,BKK,CIP Addition THB,Feb,Training,Additions,Subledger,630607
B22,54,1952,14450,4947,BKK,CIP Adjustment MYR,Feb,Office,Adjustment,Subledger,630215
B24,36,1953,14450,7426,BKK,CIP Addition EUR,Feb,Software,Additions,Subledger,627633
B23,69,1915,14450,9743,BKK,CIP Addition THB,Feb,Rent,Additions,Subledger,626396
B24,31,1915,14450,9572,BKK,CIP Addition USD,Feb,Training,Additions,Subledger,625915
B24,81,1952,14450,5960,BKK,CIP Adjustment THB,Feb,Travel,Transfers,Subledger,623732
B23,81,1953,14450,3796,BKK,CIP Addition EUR,Feb,Marketing,Additions,Subledger,622527
B1,60,1953,14450,8372,BKK,CIP Adjustment USD,Feb,Marketing,Transfers,Subledger,622192
B1,84,1952,14450,2741,BKK,CIP Adjustment MYR,Feb,Employee,Adjustment,Subledger,620279
B22,39,1953,14450,3116,BKK,CIP Addition USD,Feb,Marketing,Additions,Subledger,616947
A0,99,1952,14450,6146,BKK,CIP Adjustment USD,Feb,Insurance,Transfers,Subledger,614291
B23,25,1953,14450,7822,BKK,CIP Adjustment USD,Feb,Software,Transfers,Subledger,610707
B24,45,1915,14450,4994,BKK,CIP Addition MXN,Feb,Training,Additions,Subledger,609377
B1,23,1953,14450,5206,BKK,CIP Adjustment USD,Feb,Insurance,Transfers,Subledger,607224
B22,73,1953,14450,2812,BKK,CIP Adjustment USD,Feb,Office,Transfers,Subledger,602264
B22,88,1953,14450,6569,BXR,CIP Adjustment USD,Feb,Office,Adjustment,Subledger,596462
C25,56,1915,14450,1237,BXR,CIP Addition MXN,Feb,Office,Additions,Subledger,595063
B1,75,1953,14450,6438,BXR,CIP Adjustment USD,Feb,Office,Transfers,Subledger,593242
C25,84,1915,14450,9369,BXR,CIP Addition THB,Feb,Services,Additions,Subledger,591625
B24,38,1915,14450,1839,BNA,CIP Addition THB,Feb,Employee,Additions,Subledger,577956
B24,40,1915,14450,1651,BNA,CIP Addition USD,Feb,Services,Additions,Subledger,577556
B24,63,1953,14450,791,BNE,CIP Addition USD,Feb,Software,Additions,Subledger,572425
B24,92,1965,14450,9261,BNA,CIP Adjustment USD,Feb,Rent,Transfers,Subledger,572243
B1,31,1953,14450,9713,BOD,CIP Adjustment USD,Feb,Services,Adjustment,Subledger,562320
B24,89,1915,14450,4097,BOD,CIP Addition MXN,Feb,Software,Additions,Subledger,561730
B24,83,1915,14450,6058,BOD,CIP Addition USD,Feb,Insurance,Additions,Subledger,560129
C25,62,1953,14450,7757,BOG,CIP Addition USD,Feb,Services,Additions,Subledger,556129
A0,25,1226,14450,7736,BOG,CIP Adjustment GBP,Feb,Software,Adjustment,Subledger,555605
C25,86,1953,14450,9914,BOG,BMY CapexAdvanceReclass Accrual INR,Feb,Marketing,Additions,Manual,554256
B24,10,1915,14450,7526,BOG,CIP Addition THB,Feb,Rent,Additions,Subledger,553622
B23,74,1915,14450,9714,BOG,CIP Addition MXN,Feb,Training,Additions,Subledger,552920
B1,83,1953,14450,4327,BMY,CIP Addition USD,Feb,Marketing,Additions,Subledger,552395
B24,14,5,14450,7320,BMY,Oracle reval,Feb,Insurance,,Manual,550302
C25,51,1952,14450,4256,BMY,CIP Adjustment USD,Feb,Office,Transfers,Subledger,549563
C25,89,1953,14450,8016,BMY,CIP Adjustment USD,Feb,Software,Transfers,Subledger,543597
B22,53,6952,14450,6993,BMY,CIP Addition USD,Feb,Rent,Additions,Subledger,537272
A0,47,1953,14450,1899,BMY,CIP Addition USD,Feb,Services,Additions,Subledger,535253
B1,57,1953,14450,6857,BMY,CIP Adjustment USD,Feb,Services,Transfers,Subledger,534966
A0,60,1953,14450,3936,BMY,CIP Adjustment JPY,Feb,Rent,Transfers,Subledger,534517
B23,93,1915,14450,6020,BMY,CIP Addition USD,Feb,Marketing,Additions,Subledger,531621
B1,75,1953,14450,625,BMY,CIP Adjustment BRL,Feb,Software,Adjustment,Subledger,531014
B24,16,1915,14450,6618,BXR,CIP Addition THB,Feb,Software,Additions,Subledger,529930
A0,28,1953,14450,2866,BMY,CIP Adjustment USD,Feb,Office,Transfers,Subledger,527712
B1,49,1953,14450,2629,BMY,CIP Addition USD,Feb,Employee,Additions,Subledger,527194
B24,35,1952,14450,5764,BMY,CIP Transfer USD,Feb,Travel,Transfers,Subledger,525252
A0,73,1965,14450,9438,BNA,CIP Adjustment USD,Feb,Rent,Transfers,Subledger,524522
B24,11,1953,14450,4836,BMY,CIP Addition GBP,Feb,Rent,Additions,Subledger,523326
B1,70,1952,14450,630,BMY,BMY CapexAdvanceReclass Accrual INR,Feb,Insurance,Additions,Manual,523177
B22,38,1953,14450,1123,BMY,CIP Adjustment THB,Feb,Marketing,Transfers,Subledger,522121
C25,16,1915,14450,8250,BMY,CIP Addition USD,Feb,Services,Additions,Subledger,520762
B22,68,1953,14450,4505,BMY,CIP Addition SGD,Feb,Office,Additions,Subledger,520262
B24,71,1953,14450,2699,BMY,CIP Addition USD,Feb,Employee,Additions,Subledger,519575
B24,95,1953,14450,1105,BMY,BMY CapexAdvanceReclass Accrual INR,Feb,Services,Additions,Manual,515347
A0,38,1952,14450,5111,BMY,CIP Addition AUD,Feb,Training,Additions,Subledger,514037
B24,42,1953,14450,8197,BMY,CIP Adjustment CAD,Feb,Training,Transfers,Subledger,512036
B22,43,1952,14450,724,BMY,CIP Addition MXN,Feb,Insurance,Additions,Subledger,509932
C25,11,1965,14450,636,BMY,CIP Addition USD,Feb,Rent,Additions,Subledger,506621
B23,66,1952,14450,9305,BMY,CIP Addition EUR,Feb,Insurance,Additions,Subledger,505006
B23,23,1915,14450,2146,BMY,CIP Addition USD,Feb,Office,Additions,Subledger,503401
C25,76,1952,14450,7472,BMY,CIP Addition AUD,Feb,Services,Additions,Subledger,502749
B22,35,1953,14450,7885,BMY,CIP Adjustment USD,Feb,Marketing,Transfers,Subledger,500620
A0,72,1952,14450,7716,BMY,CIP Addition USD,Feb,Software,Additions,Subledger,500000
B24,74,1915,14450,774,BMY,CIP Addition THB,Feb,Training,Additions,Subledger,493432
B22,20,1932,14450,269,BMY,CIP Addition USD,Feb,Employee,Additions,Subledger,492963
B24,47,1953,14450,5755,BMY,CIP Adjustment USD,Feb,Software,Transfers,Subledger,492343
A0,46,1953,14450,2844,BMY,CIP Adjustment BRL,Feb,Office,Adjustment,Subledger,477293
B22,76,1965,14450,5510,BMY,CIP Addition MXN,Feb,Services,Additions,Subledger,475591
B22,32,1952,14450,1733,BMY,CIP Addition AUD,Feb,Insurance,Additions,Subledger,473041
C25,81,1965,14450,4426,BMY,CIP Addition USD,Feb,Insurance,Additions,Subledger,472704
B23,27,1915,14450,256,BMY,CIP Addition USD,Feb,Employee,Additions,Subledger,470923
B24,72,1953,14450,5364,BMY,CIP Addition GBP,Feb,Services,Additions,Subledger,469471
B22,50,1953,14450,4666,BMY,CIP Adjustment USD,Feb,Employee,Transfers,Subledger,467064
C25,35,1915,14450,8648,BMY,CIP Addition USD,Feb,Software,Additions,Subledger,465221
A0,48,1965,14450,2849,BMY,CIP Addition USD,Feb,Software,Additions,Subledger,464671
A0,72,1953,14450,6131,BMY,CIP Addition BRL,Feb,Rent,Additions,Subledger,462144
C25,70,1932,14450,8786,BMY,CIP Addition GBP,Feb,Travel,Additions,Subledger,460403
B24,56,1953,14450,2678,BMY,CIP Adjustment EUR,Feb,Software,Adjustment,Subledger,459344
C25,43,1915,14450,4282,BMY,CIP Addition THB,Feb,Rent,Additions,Subledger,457263
B24,82,1952,14450,324,BMY,CIP Adjustment USD,Feb,Marketing,Transfers,Subledger,450594
A0,35,1915,14450,192,BMY,CIP Addition USD,Feb,Rent,Additions,Subledger,450222
B1,37,1915,14450,3073,BMY,CIP Addition USD,Feb,Training,Additions,Subledger,447462
B23,54,1915,14450,6704,BMY,CIP Addition USD,Feb,Insurance,Additions,Subledger,447462
C25,71,1915,14450,4451,BMY,CIP Addition USD,Feb,Rent,Additions,Subledger,447462
B1,13,1915,14450,3647,BMY,CIP Addition MXN,Feb,Training,Additions,Subledger,445917
C25,98,1915,14450,3907,BMY,CIP Addition THB,Feb,Rent,Additions,Subledger,445200
B1,59,1953,14450,3026,BMY,CIP Addition USD,Feb,Services,Additions,Subledger,444102
B23,20,1953,14450,1485,BMY,CIP Adjustment THB,Feb,Insurance,Transfers,Subledger,442326
B23,100,1952,14450,741,BMY,CIP Adjustment USD,Feb,Insurance,Transfers,Subledger,441760
B24,28,1953,14450,4884,BMY,CIP Addition USD,Feb,Rent,Additions,Subledger,436606
B1,80,1965,14450,9393,BMY,CIP Addition USD,Feb,Employee,Additions,Subledger,432492
B24,38,1953,14450,2182,BMY,CIP Adjustment THB,Feb,Rent,Transfers,Subledger,430302
B23,80,1915,14450,4643,BMY,CIP Addition MXN,Feb,Travel,Additions,Subledger,429622
A0,97,1952,14450,3037,BMY,CIP Adjustment USD,Feb,Employee,Transfers,Subledger,429223
B24,69,1953,14450,4959,BMY,CIP Addition MXN,Feb,Rent,Additions,Subledger,427921
C25,71,1932,14450,4100,BMY,CIP Addition USD,Feb,Insurance,Additions,Subledger,426224
A0,47,1953,14450,3013,BMY,CIP Addition USD,Feb,Rent,Additions,Subledger,423532
C25,64,1953,14450,3596,BMY,CIP Addition USD,Feb,Employee,Additions,Subledger,423532
B24,32,1915,14450,9072,BMY,CIP Addition THB,Feb,Insurance,Additions,Subledger,422616
B1,59,1965,14450,3202,BMY,CIP Adjustment USD,Feb,Training,Transfers,Subledger,422335
B23,36,1953,14450,7949,BMY,CIP Addition USD,Feb,Software,Additions,Subledger,420939
A0,76,1953,14450,2246,BMY,CIP Addition AUD,Feb,Training,Additions,Subledger,420202
B24,59,1953,14450,5854,BMY,CIP Adjustment USD,Feb,Software,Transfers,Subledger,419253
A0,24,1953,14450,5345,BMY,BMY CapexAdvanceReclass Accrual INR,Feb,Services,Additions,Manual,416129
B23,24,1915,14450,2498,BMY,CIP Addition MXN,Feb,Services,Additions,Subledger,415390
B1,16,1953,14450,9520,BMY,CIP Addition USD,Feb,Services,Additions,Subledger,415371
B24,59,1952,14450,2627,BMY,CIP Adjustment USD,Feb,Travel,Transfers,Subledger,414605
C25,96,1915,14450,4167,BMY,CIP Addition USD,Feb,Rent,Additions,Subledger,407191
B1,31,1915,14450,6132,BMY,CIP Addition USD,Feb,Insurance,Additions,Subledger,407191
B23,56,1915,14450,1773,BMY,CIP Addition MXN,Feb,Services,Additions,Subledger,406637
C25,72,1952,14450,4058,BMY,CIP Addition USD,Feb,Software,Additions,Subledger,406546
B23,73,1932,14450,4948,BMY,CIP Addition GBP,Feb,Services,Additions,Subledger,405702
C25,45,5,14450,5639,BMY,Oracle reval,Feb,Software,,Manual,405179
B24,68,1915,14450,307,BMY,CIP Adjustment THB,Feb,Marketing,Adjustment,Subledger,403531
B23,81,1953,14450,5793,BMY,CIP Addition USD,Feb,Software,Additions,Subledger,402767
B24,54,1932,14450,7206,BMY,CIP Addition MYR,Feb,Insurance,Additions,Subledger,402452
B23,36,1953,14450,676,BMY,CIP Adjustment EUR,Feb,Travel,Adjustment,Subledger,401222
C25,57,1965,14450,3891,BMY,CIP Adjustment THB,Feb,Employee,Transfers,Subledger,397390
B24,34,1915,14450,7258,BOS,CIP Adjustment THB,Feb,Software,Adjustment,Subledger,396543
A0,66,1915,14450,9506,BMY,CIP Adjustment THB,Feb,Software,Adjustment,Subledger,396240
B22,58,1915,14450,100,BOS,CIP Addition MXN,Feb,Insurance,Additions,Subledger,396152
B22,54,1952,14450,3121,BOS,CIP Adjustment USD,Feb,Software,Transfers,Subledger,395221
B23,45,1932,14450,4059,BOS,CIP Addition MYR,Feb,Travel,Additions,Subledger,394992
B22,34,1953,14450,4466,BOS,CIP Adjustment USD,Feb,Office,Transfers,Subledger,393962
B23,92,1953,14450,1629,BOS,CIP Addition USD,Feb,Rent,Additions,Subledger,393944
B24,16,1952,14450,957,BOS,CIP Adjustment USD,Feb,Marketing,Transfers,Subledger,393552
B23,91,1953,14450,9007,BOS,CIP Adjustment INR,Feb,Marketing,Adjustment,Subledger,393326
A0,77,1915,14450,2952,BOS,CIP Addition USD,Feb,Training,Additions,Subledger,393244
B22,51,1952,14450,1378,BOS,CIP Addition USD,Feb,Travel,Additions,Subledger,393237
B1,52,1932,14450,9106,BMY,CIP Addition MYR,Feb,Insurance,Additions,Subledger,392626
B1,16,1915,14450,1042,BOS,CIP Addition USD,Feb,Software,Additions,Subledger,391534
B22,40,1953,14450,6174,BOS,CIP Addition ZAR,Feb,Employee,Additions,Subledger,390326
B24,17,1932,14450,7294,BOS,CIP Addition MYR,Feb,Software,Additions,Subledger,377270
C25,18,1953,14450,195,BOS,CIP Addition INR,Feb,Travel,Additions,Subledger,370075
C25,72,1952,14450,6893,BXM,CIP Addition AUD,Feb,Travel,Additions,Subledger,364371
C25,21,1965,14450,8710,BRA,CIP Addition MXN,Feb,Training,Additions,Subledger,363472
A0,35,1953,14450,7567,BRA,CIP Adjustment USD,Feb,Insurance,Transfers,Subledger,362529
B24,48,1953,14450,722,BRA,CIP Adjustment USD,Feb,Rent,Transfers,Subledger,361693
B24,81,1915,14450,6697,BRA,CIP Addition MXN,Feb,Services,Additions,Subledger,361236
B22,99,1915,14450,9354,BRA,CIP Addition USD,Feb,Training,Additions,Subledger,360074
C25,31,1953,14450,8458,BRA,CIP Adjustment USD,Feb,Services,Transfers,Subledger,356756
B23,82,1915,14450,2145,BRA,CIP Addition MXN,Feb,Travel,Additions,Subledger,354147
B24,22,1952,14450,4702,BRA,CIP Adjustment USD,Feb,Office,Transfers,Subledger,352927
B22,69,1953,14450,5989,BRA,CIP Adjustment USD,Feb,Insurance,Adjustment,Subledger,352422
B23,70,1915,14450,8810,BRA,CIP Addition MXN,Feb,Services,Additions,Subledger,352122
B23,36,1952,14450,2345,BRA,CIP Adjustment USD,Feb,Marketing,Transfers,Subledger,352102
A0,88,1915,14450,5285,BRA,CIP Addition USD,Feb,Rent,Additions,Subledger,351423
B23,92,1915,14450,7577,BRA,CIP Addition THB,Feb,Services,Additions,Subledger,350545
B23,82,1953,14450,6223,BRA,CIP Addition USD,Feb,Marketing,Additions,Subledger,349231
B1,43,1932,14450,5295,BRA,CIP Addition MYR,Feb,Insurance,Additions,Subledger,347625
B24,25,1932,14450,4292,BRA,CIP Addition MYR,Feb,Services,Additions,Subledger,347625
C25,42,1953,14450,9003,BRA,CIP Addition USD,Feb,Travel,Additions,Subledger,346594
A0,94,1953,14450,9600,BRA,CIP Adjustment USD,Feb,Employee,Adjustment,Subledger,342660
B23,65,1952,14450,201,BRA,CIP Adjustment USD,Feb,Software,Transfers,Subledger,342262
B1,65,1915,14450,5732,BRA,CIP Addition USD,Feb,Training,Additions,Subledger,340731
B22,51,1953,14450,6950,BRA,CIP Addition USD,Feb,Software,Additions,Subledger,340232
B1,35,1952,14450,1609,BRA,CIP Addition AUD,Feb,Training,Additions,Subledger,339199
B24,91,1915,14450,5504,BRA,CIP Addition USD,Feb,Travel,Additions,Subledger,339021
B1,36,1915,14450,6667,BRA,CIP Addition USD,Feb,Software,Additions,Subledger,337311
B24,43,1953,14450,903,BRA,CIP Addition USD,Feb,Insurance,Additions,Subledger,335724
B24,58,5,14450,5915,BRA,Research Development  DNA US Rebate CIP SOCF correction RCL BMYCAPX RECL Rebates GBP,Feb,Insurance,Additions,Manual,335302
B24,43,1915,14450,4705,BRA,CIP Addition USD,Feb,Travel,Additions,Subledger,332301
B1,66,1953,14450,4088,BRA,CIP Adjustment USD,Feb,Insurance,Transfers,Subledger,332026
C25,23,1952,14450,2085,BRA,CIP Adjustment USD,Feb,Training,Transfers,Subledger,331969
B22,69,1953,14450,4843,BRA,CIP Addition GBP,Feb,Software,Additions,Subledger,330377
C25,87,1953,14450,383,BRA,CIP Addition USD,Feb,Software,Additions,Subledger,330000
A0,44,1953,14450,3721,BOS,CIP Adjustment USD,Feb,Office,Adjustment,Subledger,329729
B24,84,1952,14450,9082,BOS,CIP Adjustment USD,Feb,Employee,Transfers,Subledger,329531
B24,49,1915,14450,4052,BOS,CIP Addition MXN,Feb,Employee,Additions,Subledger,327523
B1,43,1915,14450,4488,BRA,CIP Addition THB,Feb,Office,Additions,Subledger,326667
A0,50,1965,14450,8675,BRA,CIP Adjustment USD,Feb,Office,Transfers,Subledger,326266
B23,14,1965,14450,859,BRA,CIP Adjustment USD,Feb,Training,Transfers,Subledger,325979
B23,51,1952,14450,4217,BOS,CIP Adjustment USD,Feb,Training,Transfers,Subledger,323594
B23,52,1953,14450,7700,BRA,CIP Adjustment USD,Feb,Marketing,Adjustment,Subledger,323211
B1,26,1965,14450,1076,BOS,CIP Adjustment THB,Feb,Insurance,Transfers,Subledger,322753
